date,high,low,open,close,volume,jdate
2009-02-23,8297,8266,8297,8266,34248906,1387-12-05
2009-02-25,8266,8249,8266,8249,119714998,1387-12-07
2009-02-28,8249,8236,8249,8243,117681460,1387-12-10
2009-03-01,8244,8226,8244,8227,58188667,1387-12-11
2009-03-02,8226,8216,8226,8216,20240217,1387-12-12
2009-03-03,8215,8201,8215,8201,20748533,1387-12-13
2009-03-04,8201,8184,8201,8185,15900708,1387-12-14
2009-03-07,8176,8134,8176,8134,15883220,1387-12-17
2009-03-08,8130,8111,8130,8111,18241229,1387-12-18
2009-03-09,8112,8096,8112,8096,14195437,1387-12-19
2009-03-10,8136,8090,8096,8126,24876844,1387-12-20
2009-03-11,8136,8127,8132,8130,49010484,1387-12-21
2009-03-14,8133,8119,8132,8120,47365027,1387-12-24
2009-03-16,8128,7972,8120,7977,77539252,1387-12-26
2009-03-17,7980,7965,7979,7972,92511733,1387-12-27
2009-03-18,7975,7955,7974,7966,82347367,1387-12-28
2009-03-25,7966,7964,7966,7966,8287992,1388-01-05
2009-03-28,7967,7962,7965,7966,10809009,1388-01-08
2009-03-29,7962,7949,7962,7955,20214777,1388-01-09
2009-03-30,7970,7955,7958,7970,16563010,1388-01-10
2009-03-31,7991,7976,7976,7989,31654393,1388-01-11
2009-04-04,8002,7987,7989,8002,22199439,1388-01-15
2009-04-05,8006,7994,7996,8006,40876741,1388-01-16
2009-04-06,8049,8010,8010,8049,30413756,1388-01-17
2009-04-07,8078,8060,8061,8078,37834725,1388-01-18
2009-04-08,8111,8082,8082,8111,26395865,1388-01-19
2009-04-11,8154,8118,8119,8154,23747070,1388-01-22
2009-04-12,8176,8166,8174,8176,51329456,1388-01-23
2009-04-13,8204,8190,8190,8204,57739444,1388-01-24
2009-04-14,8252,8236,8236,8252,73334747,1388-01-25
2009-04-15,8262,8247,8247,8252,39761013,1388-01-26
2009-04-18,8290,8251,8251,8290,63018011,1388-01-29
2009-04-19,8348,8306,8306,8348,71853075,1388-01-30
2009-04-20,8431,8351,8351,8431,99531564,1388-01-31
2009-04-21,8436,8434,8434,8435,16217968,1388-02-01
2009-04-22,8485,8458,8458,8476,81308188,1388-02-02
2009-04-25,8498,8468,8490,8469,62495536,1388-02-05
2009-04-26,8523,8470,8470,8503,62867611,1388-02-06
2009-04-27,8521,8503,8503,8518,54260348,1388-02-07
2009-04-28,8534,8527,8534,8528,121128789,1388-02-08
2009-04-29,8547,8533,8547,8535,40967613,1388-02-09
2009-05-02,8552,8517,8546,8548,48290510,1388-02-12
2009-05-03,8595,8557,8557,8585,56880538,1388-02-13
2009-05-04,8639,8624,8625,8638,58462401,1388-02-14
2009-05-05,8702,8693,8693,8700,76206622,1388-02-15
2009-05-06,8774,8743,8743,8774,48955870,1388-02-16
2009-05-09,8872,8830,8830,8872,45697465,1388-02-19
2009-05-10,8930,8878,8878,8930,59449003,1388-02-20
2009-05-11,8990,8975,8983,8990,211609077,1388-02-21
2009-05-12,8996,8966,8988,8968,128913971,1388-02-22
2009-05-13,8938,8924,8938,8932,90427284,1388-02-23
2009-05-16,8923,8883,8923,8888,77885285,1388-02-26
2009-05-17,8933,8858,8896,8919,80567706,1388-02-27
2009-05-18,8967,8930,8930,8964,58056462,1388-02-28
2009-05-19,8978,8956,8969,8956,220321066,1388-02-29
2009-05-20,9006,8968,8968,9001,140575850,1388-02-30
2009-05-23,9043,9001,9001,9042,50508722,1388-03-02
2009-05-24,9052,9016,9051,9020,195181149,1388-03-03
2009-05-25,9017,8971,9017,8971,100958459,1388-03-04
2009-05-26,8967,8935,8967,8935,110291336,1388-03-05
2009-05-27,8954,8937,8937,8954,43891861,1388-03-06
2009-05-30,9002,8957,8957,9001,61796820,1388-03-09
2009-05-31,9013,8998,9002,9001,78904182,1388-03-10
2009-06-01,9013,9001,9008,9006,89171028,1388-03-11
2009-06-02,9033,9010,9012,9032,63475940,1388-03-12
2009-06-03,9082,9049,9049,9082,69872316,1388-03-13
2009-06-06,9123,9104,9104,9121,105222195,1388-03-16
2009-06-07,9195,9144,9146,9195,130893227,1388-03-17
2009-06-08,9237,9199,9199,9236,74538651,1388-03-18
2009-06-09,9280,9240,9240,9278,51482053,1388-03-19
2009-06-10,9343,9300,9300,9343,109826144,1388-03-20
2009-06-13,9385,9365,9367,9365,213973005,1388-03-23
2009-06-14,9371,9310,9371,9310,129127083,1388-03-24
2009-06-15,9310,9299,9310,9299,81531960,1388-03-25
2009-06-16,9296,9271,9296,9271,50257544,1388-03-26
2009-06-17,9266,9247,9266,9247,50503100,1388-03-27
2009-06-20,9250,9242,9246,9248,26358824,1388-03-30
2009-06-21,9258,9248,9252,9258,30161849,1388-03-31
2009-06-22,9264,9250,9262,9252,69662800,1388-04-01
2009-06-23,9343,9254,9254,9340,86919859,1388-04-02
2009-06-24,9349,9338,9340,9339,76545730,1388-04-03
2009-06-27,9343,9338,9338,9343,91722450,1388-04-06
2009-06-28,9361,9340,9340,9354,99694125,1388-04-07
2009-06-29,9364,9356,9357,9360,58011166,1388-04-08
2009-06-30,9388,9365,9366,9388,45911056,1388-04-09
2009-07-01,9480,9398,9398,9471,65592895,1388-04-10
2009-07-04,9486,9470,9473,9470,62686622,1388-04-13
2009-07-05,9464,9453,9458,9453,75997798,1388-04-14
2009-07-07,9463,9456,9456,9458,35183732,1388-04-16
2009-07-11,9465,9438,9462,9438,65364787,1388-04-20
2009-07-12,9442,9416,9437,9416,114059556,1388-04-21
2009-07-13,9416,9349,9416,9353,72358357,1388-04-22
2009-07-14,9379,9354,9354,9374,177804729,1388-04-23
2009-07-15,9401,9375,9375,9395,202567911,1388-04-24
2009-07-18,9442,9403,9403,9442,139355749,1388-04-27
2009-07-19,9475,9444,9444,9474,39350571,1388-04-28
2009-07-21,9511,9475,9479,9511,28961704,1388-04-30
2009-07-22,9525,9519,9519,9522,27516369,1388-04-31
2009-07-25,9524,9521,9522,9523,32346070,1388-05-03
2009-07-26,9563,9523,9524,9530,122922718,1388-05-04
2009-07-27,9704,9520,9530,9704,115285756,1388-05-05
2009-07-28,9732,9722,9723,9727,138017171,1388-05-06
2009-07-29,9768,9733,9733,9766,332737281,1388-05-07
2009-08-01,9812,9778,9778,9811,94924309,1388-05-10
2009-08-02,9831,9819,9819,9831,86135765,1388-05-11
2009-08-03,9839,9834,9836,9835,97627341,1388-05-12
2009-08-04,9865,9834,9835,9861,172813144,1388-05-13
2009-08-05,9905,9864,9864,9904,108321647,1388-05-14
2009-08-08,9999,9910,9910,9999,76802541,1388-05-17
2009-08-09,10044,10002,10002,10044,80305952,1388-05-18
2009-08-10,10118,10048,10048,10114,239373686,1388-05-19
2009-08-11,10142,10128,10131,10139,113829065,1388-05-20
2009-08-12,10194,10146,10146,10194,137382159,1388-05-21
2009-08-15,10251,10209,10209,10251,53454012,1388-05-24
2009-08-16,10334,10294,10294,10333,210564541,1388-05-25
2009-08-17,10405,10337,10337,10405,143724492,1388-05-26
2009-08-18,10449,10426,10426,10442,148140002,1388-05-27
2009-08-19,10476,10463,10463,10472,87213292,1388-05-28
2009-08-22,10555,10489,10489,10555,63635334,1388-05-31
2009-08-23,10612,10562,10562,10612,99642607,1388-06-01
2009-08-24,10686,10626,10626,10686,115415531,1388-06-02
2009-08-25,10984,10700,10700,10984,319262052,1388-06-03
2009-08-26,11730,11013,11013,11577,256256081,1388-06-04
2009-08-29,11738,11598,11625,11734,343162726,1388-06-07
2009-08-30,11748,11692,11741,11694,143905612,1388-06-08
2009-08-31,11694,11663,11693,11688,267124976,1388-06-09
2009-09-01,11741,11696,11696,11741,116253824,1388-06-10
2009-09-02,11762,11746,11757,11747,115841451,1388-06-11
2009-09-05,11751,11653,11751,11678,134673546,1388-06-14
2009-09-06,11674,11634,11674,11634,95644468,1388-06-15
2009-09-07,11616,11574,11616,11590,55905816,1388-06-16
2009-09-08,11639,11598,11602,11639,78097448,1388-06-17
2009-09-09,11702,11643,11643,11696,84503364,1388-06-18
2009-09-12,11696,11696,11648,11696,0,1388-06-21
2009-09-13,11657,11638,11657,11638,58475997,1388-06-22
2009-09-14,11605,11581,11582,11599,151227850,1388-06-23
2009-09-15,11594,11524,11594,11524,63513935,1388-06-24
2009-09-16,11469,11461,11468,11461,58939201,1388-06-25
2009-09-19,11461,11412,11461,11437,104230275,1388-06-28
2009-09-21,11453,11437,11437,11452,111222842,1388-06-30
2009-09-22,11480,11403,11403,11480,228032424,1388-06-31
2009-09-23,11583,11491,11491,11583,92689350,1388-07-01
2009-09-26,11633,11620,11625,11620,203580538,1388-07-04
2009-09-27,11677,11588,11677,11588,168217494,1388-07-05
2009-09-28,11587,11559,11587,11559,95153987,1388-07-06
2009-09-29,11599,11553,11573,11555,97085462,1388-07-07
2009-09-30,11567,11531,11559,11536,100599468,1388-07-08
2009-10-03,11657,11574,11574,11657,123364127,1388-07-11
2009-10-04,11733,11680,11680,11717,224368884,1388-07-12
2009-10-05,11738,11729,11729,11738,163666703,1388-07-13
2009-10-06,11793,11737,11760,11793,162739488,1388-07-14
2009-10-07,11891,11822,11822,11891,135981973,1388-07-15
2009-10-10,11962,11921,11921,11958,174881498,1388-07-18
2009-10-11,11964,11925,11963,11925,268445276,1388-07-19
2009-10-12,11940,11912,11940,11912,266983782,1388-07-20
2009-10-13,11928,11894,11900,11918,195138366,1388-07-21
2009-10-17,11925,11906,11924,11918,93096167,1388-07-25
2009-10-18,11927,11914,11927,11914,150217105,1388-07-26
2009-10-19,11977,11920,11920,11976,733693184,1388-07-27
2009-10-20,12077,12012,12012,12077,195831153,1388-07-28
2009-10-21,12178,12111,12111,12176,123466088,1388-07-29
2009-10-24,12244,12200,12200,12243,173731148,1388-08-02
2009-10-25,12326,12266,12267,12326,143500650,1388-08-03
2009-10-26,12343,12309,12326,12343,316888496,1388-08-04
2009-10-27,12356,12328,12355,12345,146043758,1388-08-05
2009-10-28,12408,12343,12348,12408,143371148,1388-08-06
2009-10-31,12491,12428,12428,12482,117885944,1388-08-09
2009-11-01,12545,12506,12506,12545,142239650,1388-08-10
2009-11-02,12538,12516,12529,12530,353981617,1388-08-11
2009-11-03,12515,12484,12515,12484,146879227,1388-08-12
2009-11-04,12531,12477,12494,12506,178275406,1388-08-13
2009-11-07,12582,12525,12525,12577,143771292,1388-08-16
2009-11-08,12584,12547,12584,12566,272878479,1388-08-17
2009-11-09,12634,12582,12594,12582,180012897,1388-08-18
2009-11-10,12566,12426,12566,12426,120574061,1388-08-19
2009-11-11,12424,12379,12418,12381,173085005,1388-08-20
2009-11-14,12442,12403,12417,12403,118169715,1388-08-23
2009-11-15,12442,12362,12432,12362,179667661,1388-08-24
2009-11-16,12373,12325,12373,12325,141351286,1388-08-25
2009-11-17,12320,12242,12320,12242,207081137,1388-08-26
2009-11-18,12232,12174,12232,12176,109837906,1388-08-27
2009-11-21,12175,12087,12175,12087,95913578,1388-08-30
2009-11-22,12065,12003,12065,12003,70603627,1388-09-01
2009-11-23,11996,11976,11983,11996,168924731,1388-09-02
2009-11-24,12073,12002,12002,12073,110786502,1388-09-03
2009-11-25,12125,12084,12084,12113,199777729,1388-09-04
2009-11-29,12105,12028,12105,12028,46862742,1388-09-08
2009-11-30,12013,11965,12013,11965,45709448,1388-09-09
2009-12-01,11958,11929,11955,11929,90285138,1388-09-10
2009-12-02,11938,11915,11923,11915,174708614,1388-09-11
2009-12-05,11905,11901,11903,11905,45420003,1388-09-14
2009-12-07,11946,11914,11914,11944,74558639,1388-09-16
2009-12-08,11948,11910,11946,11910,49420338,1388-09-17
2009-12-09,11908,11836,11908,11836,62245083,1388-09-18
2009-12-12,11827,11753,11827,11753,58909129,1388-09-21
2009-12-13,11731,11677,11731,11677,67076167,1388-09-22
2009-12-14,11674,11629,11671,11629,51705628,1388-09-23
2009-12-15,11608,11359,11608,11362,57535901,1388-09-24
2009-12-16,11352,11255,11352,11265,65160799,1388-09-25
2009-12-19,11227,11196,11227,11210,63701196,1388-09-28
2009-12-20,11256,11201,11205,11256,119924118,1388-09-29
2009-12-21,11290,11244,11278,11275,111043421,1388-09-30
2009-12-22,11277,11235,11276,11235,90768639,1388-10-01
2009-12-23,11230,11220,11224,11221,72087840,1388-10-02
2009-12-28,11228,11197,11224,11197,50090757,1388-10-07
2009-12-29,11196,11178,11196,11178,47204550,1388-10-08
2009-12-30,11208,11180,11180,11208,49605347,1388-10-09
2010-01-02,11295,11208,11208,11295,60896653,1388-10-12
2010-01-03,11366,11323,11323,11351,114461675,1388-10-13
2010-01-04,11346,11305,11346,11305,61449150,1388-10-14
2010-01-05,11326,11302,11302,11307,71811764,1388-10-15
2010-01-06,11375,11319,11319,11375,99254905,1388-10-16
2010-01-09,11450,11380,11380,11450,429407966,1388-10-19
2010-01-10,11593,11478,11478,11592,223412973,1388-10-20
2010-01-11,11659,11591,11595,11657,124379073,1388-10-21
2010-01-12,11685,11646,11684,11646,103456954,1388-10-22
2010-01-13,11644,11598,11644,11600,92521763,1388-10-23
2010-01-16,11625,11602,11602,11615,98448731,1388-10-26
2010-01-17,11640,11621,11627,11621,78153960,1388-10-27
2010-01-18,11619,11584,11619,11584,45248638,1388-10-28
2010-01-19,11588,11568,11588,11569,44018920,1388-10-29
2010-01-20,11573,11567,11568,11569,58259151,1388-10-30
2010-01-23,11618,11570,11570,11618,73506264,1388-11-03
2010-01-24,11686,11627,11627,11685,93333057,1388-11-04
2010-01-25,11721,11699,11699,11705,445619815,1388-11-05
2010-01-26,11769,11711,11711,11752,107587956,1388-11-06
2010-01-27,11810,11764,11764,11803,119204547,1388-11-07
2010-01-30,11776,11736,11776,11750,112657334,1388-11-10
2010-01-31,11751,11725,11750,11725,237608985,1388-11-11
2010-02-01,11730,11710,11727,11710,88697347,1388-11-12
2010-02-02,11724,11719,11719,11721,60425186,1388-11-13
2010-02-03,11763,11737,11737,11752,73980704,1388-11-14
2010-02-06,11752,11716,11752,11716,73631665,1388-11-17
2010-02-07,11708,11686,11704,11686,96447538,1388-11-18
2010-02-08,11684,11667,11684,11667,85408487,1388-11-19
2010-02-09,11669,11661,11665,11661,60620921,1388-11-20
2010-02-10,11695,11664,11664,11694,85678765,1388-11-21
2010-02-14,11761,11696,11696,11760,83930214,1388-11-25
2010-02-16,11826,11783,11786,11790,117257984,1388-11-27
2010-02-17,11788,11774,11788,11774,108357032,1388-11-28
2010-02-20,11822,11778,11778,11819,112804664,1388-12-01
2010-02-21,11931,11834,11834,11929,112394672,1388-12-02
2010-02-22,12009,11950,11950,12009,245334910,1388-12-03
2010-02-23,12028,12010,12028,12010,164816248,1388-12-04
2010-02-24,12005,11992,12005,11993,99471983,1388-12-05
2010-02-27,11983,11963,11983,11964,75002420,1388-12-08
2010-02-28,12015,11978,11978,12009,89157986,1388-12-09
2010-03-01,12053,12019,12019,12049,77879058,1388-12-10
2010-03-02,12116,12071,12071,12111,120970786,1388-12-11
2010-03-03,12140,12126,12131,12133,90952002,1388-12-12
2010-03-06,12223,12169,12169,12221,133647392,1388-12-15
2010-03-07,12255,12243,12250,12249,122545567,1388-12-16
2010-03-08,12308,12266,12266,12307,120332765,1388-12-17
2010-03-09,12429,12324,12324,12429,175430903,1388-12-18
2010-03-10,12456,12445,12445,12447,100725271,1388-12-19
2010-03-13,12451,12440,12443,12440,139623330,1388-12-22
2010-03-14,12581,12447,12447,12549,138358014,1388-12-23
2010-03-15,12568,12534,12552,12534,156932283,1388-12-24
2010-03-16,12534,12500,12534,12500,87984066,1388-12-25
2010-03-17,12538,12503,12503,12537,118551848,1388-12-26
2010-03-27,12614,12549,12549,12614,45137686,1389-01-07
2010-03-28,12733,12626,12626,12732,75566726,1389-01-08
2010-03-29,12824,12762,12762,12824,90322846,1389-01-09
2010-03-30,12867,12832,12832,12867,88019656,1389-01-10
2010-03-31,12945,12874,12874,12945,100122918,1389-01-11
2010-04-03,13137,12960,12960,13136,151297167,1389-01-14
2010-04-04,13337,13206,13206,13320,291708936,1389-01-15
2010-04-05,13346,13317,13325,13317,118231483,1389-01-16
2010-04-06,13476,13329,13329,13476,183605885,1389-01-17
2010-04-07,13696,13519,13519,13681,156520504,1389-01-18
2010-04-10,13781,13729,13729,13754,215372090,1389-01-21
2010-04-11,13822,13779,13779,13803,153871646,1389-01-22
2010-04-12,13876,13826,13874,13833,193265941,1389-01-23
2010-04-13,13928,13870,13894,13904,227328739,1389-01-24
2010-04-14,13943,13903,13942,13903,450335597,1389-01-25
2010-04-17,13888,13816,13888,13816,153860325,1389-01-28
2010-04-18,13935,13833,13833,13935,244055317,1389-01-29
2010-04-19,14140,14016,14016,14138,246656910,1389-01-30
2010-04-20,14228,14186,14210,14186,278185550,1389-01-31
2010-04-21,14206,14129,14206,14129,323697533,1389-02-01
2010-04-24,14120,14080,14116,14080,156980133,1389-02-04
2010-04-25,14082,13996,14049,14053,308552662,1389-02-05
2010-04-26,14146,14041,14041,14129,252206408,1389-02-06
2010-04-27,14215,14137,14213,14139,202347867,1389-02-07
2010-04-28,14133,14012,14133,14012,202252517,1389-02-08
2010-05-01,14146,14030,14030,14137,217862462,1389-02-11
2010-05-02,14162,14086,14162,14086,213361090,1389-02-12
2010-05-03,14115,14012,14115,14013,180414962,1389-02-13
2010-05-04,14040,14013,14034,14037,216577912,1389-02-14
2010-05-05,14022,13944,14022,13945,318453044,1389-02-15
2010-05-08,13926,13908,13924,13920,193582075,1389-02-18
2010-05-09,14014,13943,13943,14014,196029862,1389-02-19
2010-05-10,14100,14044,14044,14100,170029526,1389-02-20
2010-05-11,14140,14117,14131,14132,143837329,1389-02-21
2010-05-12,14133,14105,14133,14105,149819503,1389-02-22
2010-05-15,14128,14091,14119,14096,134183685,1389-02-25
2010-05-16,14139,14108,14109,14139,121789090,1389-02-26
2010-05-18,14177,14132,14132,14157,158946290,1389-02-28
2010-05-19,14178,14141,14173,14156,222853636,1389-02-29
2010-05-22,14159,14117,14159,14117,128192549,1389-03-01
2010-05-23,14115,14076,14114,14080,91492658,1389-03-02
2010-05-24,14116,14094,14094,14116,271314908,1389-03-03
2010-05-25,14189,14124,14124,14184,151992067,1389-03-04
2010-05-26,14189,14151,14187,14154,254828817,1389-03-05
2010-05-29,14161,14120,14160,14120,136232482,1389-03-08
2010-05-30,14119,14063,14117,14088,96089027,1389-03-09
2010-05-31,14093,14038,14088,14038,149932415,1389-03-10
2010-06-01,14117,14044,14044,14109,151026767,1389-03-11
2010-06-02,14182,14127,14127,14182,163721948,1389-03-12
2010-06-06,14200,14165,14195,14165,130511171,1389-03-16
2010-06-07,14176,14128,14174,14135,93223612,1389-03-17
2010-06-08,14188,14131,14137,14149,144469679,1389-03-18
2010-06-09,14145,14055,14145,14055,84357938,1389-03-19
2010-06-12,14115,14054,14054,14115,86412906,1389-03-22
2010-06-13,14180,14122,14122,14180,95084257,1389-03-23
2010-06-14,14288,14214,14214,14288,545155521,1389-03-24
2010-06-15,14394,14318,14318,14394,163608721,1389-03-25
2010-06-16,14408,14372,14408,14372,141295640,1389-03-26
2010-06-19,14382,14341,14378,14341,272912807,1389-03-29
2010-06-20,14372,14281,14349,14281,138562951,1389-03-30
2010-06-21,14273,14252,14272,14257,130157919,1389-03-31
2010-06-22,14351,14288,14288,14351,107310673,1389-04-01
2010-06-23,14492,14376,14376,14489,131502944,1389-04-02
2010-06-27,14510,14489,14494,14503,71865189,1389-04-06
2010-06-28,14530,14501,14510,14501,96794251,1389-04-07
2010-06-29,14545,14485,14503,14545,100238112,1389-04-08
2010-06-30,14557,14549,14554,14552,101106719,1389-04-09
2010-07-03,14567,14546,14552,14561,76513858,1389-04-12
2010-07-04,14564,14504,14564,14504,75402369,1389-04-13
2010-07-05,14554,14504,14504,14553,135870574,1389-04-14
2010-07-06,14585,14560,14560,14572,116527307,1389-04-15
2010-07-07,14719,14586,14586,14719,229959926,1389-04-16
2010-07-11,14883,14743,14743,14883,157735172,1389-04-20
2010-07-12,14994,14922,14922,14982,186618512,1389-04-21
2010-07-13,15014,14999,15014,15006,161137491,1389-04-22
2010-07-14,15080,15052,15052,15080,280464177,1389-04-23
2010-07-17,15118,15081,15082,15118,221550995,1389-04-26
2010-07-18,15189,15138,15138,15189,173240919,1389-04-27
2010-07-19,15245,15197,15197,15245,141083056,1389-04-28
2010-07-20,15346,15276,15276,15345,142312762,1389-04-29
2010-07-21,15382,15347,15356,15361,216035455,1389-04-30
2010-07-24,15456,15382,15382,15455,131212229,1389-05-02
2010-07-25,15661,15501,15501,15661,162182763,1389-05-03
2010-07-26,15758,15705,15705,15746,200942052,1389-05-04
2010-07-28,15796,15747,15751,15794,131213546,1389-05-06
2010-07-31,15849,15821,15821,15840,197464150,1389-05-09
2010-08-01,15893,15844,15845,15870,138090259,1389-05-10
2010-08-02,16078,15923,15923,16078,170244608,1389-05-11
2010-08-03,16282,16149,16153,16282,223494427,1389-05-12
2010-08-04,16340,16318,16335,16318,206577626,1389-05-13
2010-08-07,16608,16338,16338,16606,207915526,1389-05-16
2010-08-08,16628,16585,16625,16626,180649823,1389-05-17
2010-08-09,16694,16641,16641,16674,186772548,1389-05-18
2010-08-10,16842,16720,16720,16841,206365883,1389-05-19
2010-08-11,17001,16916,16916,16995,287642494,1389-05-20
2010-08-14,16991,16865,16987,16865,238704229,1389-05-23
2010-08-15,16855,16696,16855,16701,140990932,1389-05-24
2010-08-16,16768,16692,16692,16767,195629606,1389-05-25
2010-08-17,16911,16799,16799,16911,164308813,1389-05-26
2010-08-18,17012,16952,16952,17010,208228451,1389-05-27
2010-08-21,17060,16975,17049,16975,180782413,1389-05-30
2010-08-22,16984,16958,16981,16958,128467541,1389-05-31
2010-08-23,17117,16990,16990,17117,166586919,1389-06-01
2010-08-24,17153,17115,17136,17153,262420041,1389-06-02
2010-08-25,17238,17180,17180,17233,204370870,1389-06-03
2010-08-28,17401,17271,17271,17401,359944192,1389-06-06
2010-08-29,17768,17443,17443,17768,288380554,1389-06-07
2010-08-30,17944,17838,17838,17938,331446555,1389-06-08
2010-08-31,17956,17936,17940,17956,773558408,1389-06-09
2010-09-04,18316,18044,18044,18316,259943797,1389-06-13
2010-09-05,18638,18416,18416,18636,358195683,1389-06-14
2010-09-06,18720,18648,18717,18648,275407834,1389-06-15
2010-09-07,18679,18459,18679,18459,756582268,1389-06-16
2010-09-08,18440,18390,18440,18430,436068037,1389-06-17
2010-09-12,18534,18452,18452,18533,131013447,1389-06-21
2010-09-13,18610,18534,18569,18534,202855124,1389-06-22
2010-09-14,18551,18539,18551,18543,135499142,1389-06-23
2010-09-15,18560,18530,18549,18556,137707428,1389-06-24
2010-09-18,18676,18578,18578,18658,179417543,1389-06-27
2010-09-19,18663,18488,18663,18488,202994172,1389-06-28
2010-09-20,18493,18303,18493,18303,181525662,1389-06-29
2010-09-21,18413,18270,18292,18413,156680239,1389-06-30
2010-09-22,18549,18477,18477,18549,132004796,1389-06-31
2010-09-25,18682,18581,18581,18673,162847074,1389-07-03
2010-09-26,18685,18528,18685,18528,129813292,1389-07-04
2010-09-27,18506,18406,18506,18406,210951608,1389-07-05
2010-09-28,18544,18395,18395,18535,213303754,1389-07-06
2010-09-29,18673,18564,18564,18671,156251932,1389-07-07
2010-10-02,18800,18711,18711,18790,162936190,1389-07-10
2010-10-03,18834,18762,18822,18762,187435376,1389-07-11
2010-10-05,18766,18750,18764,18750,138897449,1389-07-13
2010-10-06,18885,18759,18759,18872,178844353,1389-07-14
2010-10-09,19003,18938,18977,18938,181030660,1389-07-17
2010-10-10,18943,18642,18943,18642,172965340,1389-07-18
2010-10-11,18638,18564,18638,18564,147923060,1389-07-19
2010-10-12,18554,18283,18554,18283,169892710,1389-07-20
2010-10-13,18265,17896,18257,17902,137461925,1389-07-21
2010-10-16,17973,17833,17851,17973,152942144,1389-07-24
2010-10-17,18111,18010,18010,18111,104436781,1389-07-25
2010-10-18,18345,18145,18145,18344,136220094,1389-07-26
2010-10-19,18418,18293,18407,18293,143578748,1389-07-27
2010-10-20,18292,18230,18292,18230,80175247,1389-07-28
2010-10-23,18346,18237,18237,18325,104528143,1389-08-01
2010-10-24,18321,18164,18321,18164,105045511,1389-08-02
2010-10-25,18137,18036,18137,18036,105456311,1389-08-03
2010-10-26,18057,18006,18038,18006,83742824,1389-08-04
2010-10-27,18008,17948,18008,17956,80783241,1389-08-05
2010-10-30,18035,17963,17963,18035,96297600,1389-08-08
2010-10-31,18079,18011,18053,18011,85283569,1389-08-09
2010-11-01,18014,17973,18014,17973,67588373,1389-08-10
2010-11-02,17976,17958,17973,17960,75637904,1389-08-11
2010-11-03,17977,17959,17959,17977,116782598,1389-08-12
2010-11-06,18090,17984,17984,18090,102635264,1389-08-15
2010-11-07,18098,18016,18093,18016,126159340,1389-08-16
2010-11-08,18010,17970,18010,17970,75967796,1389-08-17
2010-11-09,18038,17977,17977,18038,103498633,1389-08-18
2010-11-10,18114,18070,18070,18113,91429615,1389-08-19
2010-11-13,18119,18044,18118,18044,83208785,1389-08-22
2010-11-14,18056,18042,18050,18042,274935854,1389-08-23
2010-11-15,18110,18036,18079,18036,91592378,1389-08-24
2010-11-16,18036,18020,18034,18021,189961237,1389-08-25
2010-11-20,18073,18022,18022,18062,106277223,1389-08-29
2010-11-21,18141,18065,18065,18134,156315671,1389-08-30
2010-11-22,18273,18134,18134,18258,178658821,1389-09-01
2010-11-23,18264,18226,18264,18227,98046600,1389-09-02
2010-11-24,18289,18226,18226,18289,98254928,1389-09-03
2010-11-27,18431,18301,18301,18428,104375710,1389-09-06
2010-11-28,18463,18404,18436,18404,204267641,1389-09-07
2010-11-29,18405,18285,18405,18285,343118577,1389-09-08
2010-11-30,18281,18243,18281,18243,78442221,1389-09-09
2010-12-01,18280,18247,18247,18280,110829467,1389-09-10
2010-12-04,18299,18286,18286,18292,98215627,1389-09-13
2010-12-05,18338,18293,18296,18319,93292287,1389-09-14
2010-12-06,18319,18292,18316,18292,76759123,1389-09-15
2010-12-07,18317,18291,18293,18317,132222013,1389-09-16
2010-12-08,18371,18324,18324,18371,107806050,1389-09-17
2010-12-11,18469,18388,18388,18460,82165404,1389-09-20
2010-12-12,18485,18444,18484,18444,78172786,1389-09-21
2010-12-13,18448,18415,18446,18415,89859832,1389-09-22
2010-12-14,18415,18406,18414,18414,59056214,1389-09-23
2010-12-18,18431,18366,18421,18366,105041287,1389-09-27
2010-12-19,18377,18203,18377,18203,128833693,1389-09-28
2010-12-20,18250,18207,18207,18250,74208835,1389-09-29
2010-12-21,18376,18258,18258,18353,99248936,1389-09-30
2010-12-22,18410,18352,18352,18399,83806136,1389-10-01
2010-12-25,18586,18437,18437,18586,131291490,1389-10-04
2010-12-26,18723,18631,18631,18723,156978567,1389-10-05
2010-12-27,18757,18683,18747,18689,124458618,1389-10-06
2010-12-28,18774,18697,18697,18771,137384214,1389-10-07
2010-12-29,18867,18802,18802,18855,213007317,1389-10-08
2011-01-01,18908,18849,18885,18849,90076715,1389-10-11
2011-01-02,18899,18848,18849,18898,106213695,1389-10-12
2011-01-03,19021,18890,18890,19021,214754684,1389-10-13
2011-01-04,19200,19019,19019,19200,123616822,1389-10-14
2011-01-05,19362,19238,19238,19362,447734859,1389-10-15
2011-01-08,19460,19369,19369,19452,177746384,1389-10-18
2011-01-09,19700,19451,19451,19700,421568151,1389-10-19
2011-01-10,19823,19682,19734,19691,495911218,1389-10-20
2011-01-11,19780,19647,19663,19779,206947898,1389-10-21
2011-01-12,19802,19759,19786,19759,148537241,1389-10-22
2011-01-15,19766,19705,19744,19705,126315486,1389-10-25
2011-01-16,19831,19714,19714,19831,166261354,1389-10-26
2011-01-17,19907,19882,19882,19905,198485692,1389-10-27
2011-01-18,19942,19930,19933,19938,235589631,1389-10-28
2011-01-19,20207,20014,20014,20207,282045273,1389-10-29
2011-01-22,20353,20206,20206,20353,298718150,1389-11-02
