,funding_rounds,category_list_clean_Advertising and Marketing,category_list_clean_Agriculture and Food,category_list_clean_Business and Enterprise,category_list_clean_Commerce and Retail,category_list_clean_Communications,category_list_clean_Consumer Products and Lifestyle,category_list_clean_Education and Learning,category_list_clean_Employment and HR,category_list_clean_Energy and Resources,category_list_clean_Environmental Services,category_list_clean_Events,category_list_clean_Farming,category_list_clean_Finance and Investment,category_list_clean_Health and Biotechnology,category_list_clean_Manufacturing and Industry,category_list_clean_Media and Entertainment,category_list_clean_Professional Services,category_list_clean_Public Sector and Government,category_list_clean_Real Estate and Housing,category_list_clean_Security and Safety,category_list_clean_Social and Community,category_list_clean_Technology and Software,category_list_clean_Transportation and Logistics,category_list_clean_Travel and Hospitality,fund_value_log_capped,fund_value_capped,outcome,city_group_encoded,country_group_CAN,country_group_CHN,country_group_DEU,country_group_FRA,country_group_GBR,country_group_IND,country_group_ISR,country_group_Other,country_group_RUS,country_group_USA,company_age,years_since_last_time_funding,years_since_first_time_funding,funding_intensity,time_gap_funding,avg_fund_log_per_round
14695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0028663282302224657,15.448423170903112,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0028663282302224657
14698,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1890885973919547,17.989897843244528,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24250000000000116,0.18421052631578944,0.16363636363636364,12.371134020618497,-0.0205741626794258,0.3963628657973182
14714,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239025167594342,15.954392182357932,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16750000000000115,0.10526315789473684,0.09090909090909088,11.940298507462606,-0.014354066985645952,0.119512583797171
14719,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12893580115728293,15.166037835281546,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22500000000000003,0.13157894736842107,0.10909090909090907,8.888888888888888,-0.022488038277512,-0.06446790057864146
14720,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4357648738420144,14.508658238524095,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2550000000000011,0.15789473684210525,0.10909090909090907,3.9215686274509634,-0.04880382775119618,-0.4357648738420144
14730,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5631015106680533,16.648723960844016,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3500000000000001,0.31578947368421056,0.21818181818181814,2.8571428571428563,-0.09760765550239242,0.5631015106680533
14734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.008090292962676573,15.424948670398354,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19250000000000117,0.13157894736842107,0.09090909090909088,5.194805194805163,-0.04066985645933019,-0.008090292962676573
14738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0705743156109431,15.593487160609625,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.13157894736842107,0.09090909090909088,8.0,-0.04066985645933019,0.0705743156109431
14742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.39995419812029853,16.29918174309953,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.42500000000000004,0.13157894736842107,0.09090909090909088,2.352941176470588,-0.04066985645933019,0.39995419812029853
14747,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015618610432699801,15.408819291720503,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45000000000000007,0.3684210526315789,0.2727272727272727,4.444444444444444,-0.09569377990430622,-0.0078093052163499006
14761,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5766313168659132,16.677711496036597,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42500000000000004,0.21052631578947367,0.2545454545454545,7.058823529411764,0.04401913875598085,0.1922104389553044
14772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.348498451861296,16.188938090401884,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.050000000000000044,0.026315789473684237,0.01818181818181816,19.999999999999982,-0.008133971291866077,0.348498451861296
14784,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.38359887843354457,14.620423596109056,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11750000000000116,0.0789473684210526,0.054545454545454536,8.510638297872257,-0.024401913875598064,-0.38359887843354457
14785,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1752418873716186,17.9602313433593,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.30000000000000004,0.18421052631578944,0.19999999999999996,13.333333333333332,0.01578947368421052,0.29381047184290465
14786,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3227118008145418,18.276184819947144,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32500000000000007,0.026315789473684237,0.10909090909090907,18.461538461538456,0.08277511961722483,0.22045196680242363
14789,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07848620673209411,15.274125813221904,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.125,0.18421052631578944,0.12727272727272726,8.0,-0.056937799043062176,-0.07848620673209411
14802,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09978036439512251,15.65606095912431,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3500000000000001,0.2368421052631579,0.21818181818181814,14.285714285714283,-0.018660287081339766,0.019956072879024504
14805,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5116198374039239,14.346139397261565,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050000000000000044,0.05263157894736842,0.03636363636363635,19.999999999999982,-0.01626794258373207,-0.5116198374039239
14811,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765150975963508,16.034714150714915,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17500000000000004,0.0789473684210526,0.10909090909090907,17.14285714285714,0.030143540669856472,0.0921716991987836
14815,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5434298827295729,14.277986550511942,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000000000003,0.0,0.03636363636363635,29.99999999999999,0.03636363636363635,-0.18114329424319098
14818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.834005472088856,11.51293546492023,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22500000000000003,0.15789473684210525,0.10909090909090907,4.444444444444444,-0.04880382775119618,-1.834005472088856
14831,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5046821607676172,16.52356082573315,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375,0.3684210526315789,0.2545454545454545,2.6666666666666665,-0.11387559808612441,0.5046821607676172
14834,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.689330410636003,9.680406499268875,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.07500000000000001,0.0789473684210526,0.054545454545454536,13.333333333333332,-0.024401913875598064,-2.689330410636003
14840,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.834005472088856,11.51293546492023,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.10526315789473684,0.0727272727272727,8.0,-0.03253588516746414,-1.834005472088856
14842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1318644967864193,17.867295523158884,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.026315789473684237,0.01818181818181816,1.3333333333333333,-0.008133971291866077,1.1318644967864193
14843,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3599187058761224,16.213405921671733,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40249999999999775,0.31578947368421056,0.21818181818181814,2.484472049689455,-0.09760765550239242,0.3599187058761224
14847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.15752424183706,10.819798284210286,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025000000000000022,0.0,0.0,39.999999999999964,0.0,-2.15752424183706
14849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.834005472088856,11.51293546492023,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000000000003,0.10526315789473684,0.0727272727272727,9.999999999999996,-0.03253588516746414,-1.834005472088856
14861,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23733216238700677,15.950764928034317,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.36250000000000004,0.13157894736842107,0.23636363636363633,5.517241379310344,0.10478468899521526,0.11866608119350339
14874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4712375776293292,16.451905990730733,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000004,0.0789473684210526,0.054545454545454536,5.714285714285713,-0.024401913875598064,0.4712375776293292
14887,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826655679575339,16.047891499557792,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3500000000000001,0.21052631578947367,0.18181818181818182,5.714285714285713,-0.02870813397129185,0.14133278397876695
14890,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.15752424183706,10.819798284210286,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32500000000000007,0.13157894736842107,0.09090909090909088,3.076923076923076,-0.04066985645933019,-2.15752424183706
14895,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9624799367611726,17.50439003707821,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17500000000000004,0.10526315789473684,0.10909090909090907,17.14285714285714,0.0038277511961722355,0.32082664558705754
14898,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4120560535500921,16.325109901643454,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22500000000000003,0.15789473684210525,0.14545454545454545,8.888888888888888,-0.012440191387559807,0.20602802677504606
14909,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6447579490664894,11.918397239722838,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000000000003,0.10526315789473684,0.0727272727272727,9.999999999999996,-0.03253588516746414,-1.6447579490664894
14914,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26625653943714234,16.012735246411598,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34499999999999886,0.28947368421052627,0.19999999999999996,2.898550724637691,-0.08947368421052632,0.26625653943714234
14923,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9177797628595834,19.551114648172362,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32500000000000007,0.0,0.09090909090909088,9.230769230769228,0.09090909090909088,0.6392599209531945
14953,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6741903603349563,13.997832948091215,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000000000003,0.0789473684210526,0.054545454545454536,9.999999999999996,-0.024401913875598064,-0.6741903603349563
14958,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8253621856544261,13.673948145715556,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000000000003,0.0789473684210526,0.0727272727272727,29.99999999999999,-0.0062200956937799035,-0.27512072855147535
14960,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0705743156109431,15.593487160609625,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.13157894736842107,0.09090909090909088,8.0,-0.04066985645933019,0.0705743156109431
14968,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008090292962676573,15.424948670398354,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42500000000000004,0.10526315789473684,0.09090909090909088,4.705882352941176,-0.014354066985645952,-0.004045146481338286
14971,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6032608242155462,18.877259555989347,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.15789473684210525,0.10909090909090907,2.5,-0.04880382775119618,1.6032608242155462
14975,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0776182354695814,19.893567694590985,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3500000000000001,0.026315789473684237,0.23636363636363633,5.714285714285713,0.2100478468899521,1.0388091177347907
14980,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.3212360677427955,12.611541086966115,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17500000000000004,0.15789473684210525,0.10909090909090907,5.714285714285713,-0.04880382775119618,-1.3212360677427955
14986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24222130341858536,15.9612398857419,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.13157894736842107,0.09090909090909088,8.0,-0.04066985645933019,0.24222130341858536
14988,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5700391543576315,14.220976332738882,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.10526315789473684,0.0727272727272727,8.0,-0.03253588516746414,-0.5700391543576315
15008,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5185347102746009,14.331324320256051,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.45000000000000007,0.13157894736842107,0.09090909090909088,4.444444444444444,-0.04066985645933019,-0.2592673551373004
15010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0705743156109431,15.593487160609625,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.10526315789473684,0.0727272727272727,8.0,-0.03253588516746414,0.0705743156109431
15011,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.544432344795699,14.275838781061582,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2649999999999978,0.15789473684210525,0.14545454545454545,7.547169811320818,-0.012440191387559807,-0.2722161723978495
15016,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1200529149002378,17.841989274081946,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4750000000000001,0.0789473684210526,0.18181818181818182,12.63157894736842,0.10287081339712922,0.18667548581670632
15022,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5491677705605783,16.61887099947687,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.10000000000000003,0.05263157894736842,0.09090909090909088,29.99999999999999,0.038277511961722466,0.18305592352019276
15024,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348932415645212,16.802537348520392,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22500000000000003,0.026315789473684237,0.16363636363636364,31.111111111111107,0.1373205741626794,0.09069903450921732
15032,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4724800397654985,16.454567959008102,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,0.3684210526315789,0.2545454545454545,1.8181818181818181,-0.11387559808612441,0.4724800397654985
15043,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33867780028704614,16.167897398542774,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2649999999999978,0.13157894736842107,0.14545454545454545,15.094339622641636,0.013875598086124374,0.08466945007176153
15061,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9624799367611726,17.50439003707821,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3500000000000001,0.34210526315789475,0.23636363636363633,2.8571428571428563,-0.10574162679425841,0.9624799367611726
15062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1783346698788793,15.060201031368756,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.31578947368421056,0.21818181818181814,2.5,-0.09760765550239242,-0.1783346698788793
15081,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22325599184451975,15.920606810245339,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07500000000000001,0.026315789473684237,0.01818181818181816,39.99999999999999,-0.008133971291866077,0.07441866394817324
15103,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17456673448714646,15.068273812173887,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29499999999999893,0.18421052631578944,0.12727272727272726,3.3898305084745886,-0.056937799043062176,-0.17456673448714646
15110,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2914921774954353,16.066802461833923,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07500000000000001,0.05263157894736842,0.03636363636363635,13.333333333333332,-0.01626794258373207,0.2914921774954353
15113,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.932480230173432,13.444448325847754,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.10526315789473684,0.0727272727272727,8.0,-0.03253588516746414,-0.932480230173432
15115,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8765281241543977,17.32023875239838,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525,0.026315789473684237,0.054545454545454536,3.8095238095238093,0.0282296650717703,0.43826406207719887
